record_id,record_source,normalized_state,semantic_role,package,file,line,text,evidence_layer,independence_note
NEG-CANON-0035,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/03_AUDITORIAS_DOCUMENTALES/DOC_46_AUDITORIA.md,18,## Limitación principal,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0036,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/03_AUDITORIAS_DOCUMENTALES/DOC_47_AUDITORIA.md,18,## Limitación principal,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0037,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/03_AUDITORIAS_DOCUMENTALES/DOC_48_AUDITORIA.md,18,## Limitación principal,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0038,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/03_AUDITORIAS_DOCUMENTALES/DOC_49_AUDITORIA.md,18,## Limitación principal,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0039,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_5_DOCS_41_50/03_AUDITORIAS_DOCUMENTALES/DOC_50_AUDITORIA.md,18,## Limitación principal,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0040,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_51_AUDITORIA_HISTORICA.md,22,## Limitación principal identificada,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0041,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_52_AUDITORIA_HISTORICA.md,22,## Limitación principal identificada,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0042,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_53_AUDITORIA_HISTORICA.md,22,## Limitación principal identificada,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0043,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_54_AUDITORIA_HISTORICA.md,22,## Limitación principal identificada,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0044,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_54_AUDITORIA_HISTORICA.md,28,"| test_id   | model_or_branch          | question_tested                                       | numerical_result                                                                                                         | historical_validity_at_doc58                                                   | caveat_for_current_audit   | |:----------|:-------------------------|:------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------|:---------------------------| | N6_011    | convexo_ferromagnetico   | Enumerar mínimos locales y estados fundamentales      | en Lmax: sitios interiores=16; mínimos locales=237; estados fundamentales=1; energía base=-60                            | demuestra degeneración metastable y, con frustración, degeneración fundamental |                            | | N6_012    | frustrado_alternante     | Enumerar mínimos locales y estados fundamentales      | en Lmax: sitios interiores=16; mínimos locales=834; estados fundamentales=95; energía base=-30                           | demuestra degeneración metastable y, con frustración, degeneración fundamental |                            | | N6_013    | convexo_ferromagnetico   | Medir si la complejidad escala con volumen o frontera | pendiente por sitio interior=0.373732; pendiente por sitio frontera=0.462091; máximo mínimos=237; máximo estados base=1  | resultado negativo para ley de área automática                                 |                            | | N6_014    | frustrado_alternante     | Medir si la complejidad escala con volumen o frontera | pendiente por sitio interior=0.419380; pendiente por sitio frontera=0.522565; máximo mínimos=834; máximo estados base=95 | resultado negativo para ley de área automática                                 |                            | | N6_015    | doble pozo independiente | Exhibir degeneración volumétrica explícita            | en L=12: log mínimos 2D=69.314718; log mínimos 3D=693.147181; sitios frontera 3D=728                                     | contraejemplo a compatibilidad local => ley de área                            |                            |",AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0045,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_54_AUDITORIA_HISTORICA.md,38,Resultado negativo decisivo: la ley de área no es automática.,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0046,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_55_AUDITORIA_HISTORICA.md,22,## Limitación principal identificada,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0047,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_55_AUDITORIA_HISTORICA.md,28,"| test_id   | model_or_branch   | question_tested                                              | numerical_result                                                                                   | historical_validity_at_doc58                                                | caveat_for_current_audit   | |:----------|:------------------|:-------------------------------------------------------------|:---------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------|:---------------------------| | N6_016    | ferromagnetico    | Cocientar mínimos por equivalencia dinámica exterior         | en Lmax: mínimos brutos=237; clases exteriores=174; razón clases/mínimos=0.734177; clase mayor=8   | reduce degeneración, pero no cambia su carácter aproximadamente volumétrico |                            | | N6_017    | frustrado         | Cocientar mínimos por equivalencia dinámica exterior         | en Lmax: mínimos brutos=834; clases exteriores=745; razón clases/mínimos=0.893285; clase mayor=5   | reduce degeneración, pero no cambia su carácter aproximadamente volumétrico |                            | | N6_018    | ferromagnetico    | Ajustar crecimiento bruto y cocientado                       | bruto/volumen=0.373732; clases/volumen=0.350026; bruto/frontera=0.462091; clases/frontera=0.431723 | resultado negativo: equivalencia exterior instantánea no salva ley de área  |                            | | N6_019    | frustrado         | Ajustar crecimiento bruto y cocientado                       | bruto/volumen=0.419380; clases/volumen=0.409172; bruto/frontera=0.522565; clases/frontera=0.508142 | resultado negativo: equivalencia exterior instantánea no salva ley de área  |                            | | N6_020    | tamaños de clases | Inspeccionar distribución de microestados por clase dinámica | tamaño máximo de clase=8; mediana=1                                                                | apoya compresión parcial                                                    |                            |",AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0048,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_56_AUDITORIA_HISTORICA.md,22,## Limitación principal identificada,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0049,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_57_AUDITORIA_HISTORICA.md,22,## Limitación principal identificada,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0050,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_FASE_6_DOCS_51_58_HISTORICOS/03_AUDITORIAS_DOCUMENTALES/DOC_58_AUDITORIA_HISTORICA.md,22,## Limitación principal identificada,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0051,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V61_AUDITORIA.md,18,## Limitación,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0052,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V62_AUDITORIA.md,18,## Limitación,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0053,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V63_AUDITORIA.md,18,## Limitación,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0054,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V64_AUDITORIA.md,18,## Limitación,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0055,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V65_AUDITORIA.md,18,## Limitación,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0056,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V66_AUDITORIA.md,18,## Limitación,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0057,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V67_AUDITORIA.md,18,## Limitación,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0058,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V68_AUDITORIA.md,18,## Limitación,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0059,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_1_V61_V69/03_AUDITORIAS_DOCUMENTALES/V69_AUDITORIA.md,18,## Limitación,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0060,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_2_V70_V79/03_AUDITORIAS_DOCUMENTALES/V76_AUDITORIA_COMPLETA.md,45,Resultado negativo útil: ningún régimen único reproduce toda la conducta.,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0061,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_2_V70_V79/03_AUDITORIAS_DOCUMENTALES/V79_AUDITORIA_COMPLETA.md,44,"Resultado negativo decisivo: hace falta localidad, causalidad, creación/aniquilación y composición.",AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0062,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_2_V70_V79/06_ESTADO_CIENTIFICO/SINTESIS_CIENTIFICA_V70_V79.md,42,## Resultado negativo decisivo,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0063,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_3_V80_V86/03_AUDITORIAS_DOCUMENTALES/V81_AUDITORIA_COMPLETA.md,45,Resultado negativo decisivo: una cadena causal finita todavía es insuficiente.,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0064,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/09_AUDITORIAS_COMPLETAS/OMEGA_AUDITORIA_MODERNA_FASE_3_V80_V86/06_ESTADO_CIENTIFICO/SINTESIS_CIENTIFICA_V80_V86.md,41,## Resultados negativos igualmente importantes,AUDITORIA_SECUNDARIA,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0065,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Accesibilidad_y_Rango_3_v44_2026-08-01.md,579,## 13. Qué no se ha derivado,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0066,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Clasificacion_Puntos_Criticos_v5_2026-07-31.md,228,## 7. Alcance y limitación,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0067,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Conjugacion_Relacional_v85_2026-08-02.md,516,No se ha derivado todavía:,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0068,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,ENCABEZADO_O_MENCION_BREVE,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Derivacion_Restriccion_Alfa_v68_2026-08-02.md,632,### No se ha derivado el perfil \(f(\ell)\),FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0069,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Derivacion_Restriccion_Alfa_v68_2026-08-02.md,638,No se ha derivado la carga desde las relaciones orientadas.,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
NEG-CANON-0070,CATALOGO_NEGATIVOS_CANON,NEGATIVO_O_LIMITACION_DECLARADA,NEGATIVO_LIMITACION_O_NO_DERIVACION_SUSTANTIVA_DECLARADA,GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0,90_FUENTES_INTEGRAS/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/GEOMETRY_OMEGA_TEORIA_COMPLETA_V1_0/10_FUENTES_ORIGINALES/MARKDOWN/Geometry_Omega_Dimension_Interna_Minima_v33_2026-07-31.md,3,**Fecha:** 2026-07-31 **Versión:** 33.0 **Estado:** se obtienen cotas mínimas desde la ontología y una selección condicional de \(SU(3)\) y \(SU(2)\). No se ha derivado todavía el Modelo Estándar completo.,FUENTE_PRIMARIA_DEL_PAQUETE,OCURRENCIA; PUEDE_DUPLICAR_OTRA_FUENTE
